,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
580,4,1,6,1,0,0,1,6,3,1,0
581,1,1,0,0,0,0,1,6,3,1,0
582,11,1,7,1,0,0,1,6,3,1,0
583,9,2,5,0,0,2,1,6,3,1,0
584,11,1,7,1,0,0,1,6,3,1,0
585,0,2,6,0,0,2,1,6,3,1,0
586,4,1,6,1,0,0,1,6,3,1,0
587,1,1,0,0,2,0,1,6,3,1,0
588,1,1,0,1,0,0,1,6,3,1,0
589,1,1,1,1,0,0,1,6,3,1,0
590,9,1,5,0,0,0,1,6,3,1,0
591,9,1,5,0,2,0,1,6,3,1,0
592,0,1,6,0,0,0,1,6,3,1,0
593,7,2,3,0,1,1,1,6,3,1,0
594,4,1,6,0,0,0,1,6,3,1,0
595,9,1,5,0,2,0,1,6,3,1,0
596,9,1,2,0,0,0,1,6,3,1,0
597,0,1,5,0,2,0,1,6,3,1,0
598,0,0,6,1,2,0,1,6,3,1,0
599,7,1,3,0,0,0,1,6,3,1,0
600,0,2,6,0,2,2,1,6,3,1,0
601,1,1,2,0,0,0,1,6,3,1,0
602,1,1,2,0,0,0,1,6,3,1,0
603,7,1,3,1,0,0,1,6,3,1,0
604,0,2,6,0,2,0,1,6,3,1,0
605,0,2,6,0,0,0,1,6,3,1,0
606,7,1,3,0,0,0,1,6,3,1,0
607,1,1,0,1,0,2,1,6,3,1,0
608,1,1,2,1,0,0,1,6,3,1,0
609,7,1,3,0,0,0,1,6,3,1,0
610,1,1,1,0,2,0,1,6,3,1,0
611,0,1,3,0,0,0,1,6,3,1,0
612,1,2,0,0,0,0,1,6,3,1,0
613,4,1,6,0,2,0,1,6,3,1,0
614,0,1,6,0,2,0,1,6,3,1,0
615,9,1,1,0,2,0,1,6,3,1,0
616,7,1,3,1,0,0,1,6,3,1,0
617,1,1,0,0,0,0,1,6,3,1,0
618,9,1,5,0,2,0,1,6,3,1,0
619,0,1,2,0,2,0,1,6,3,1,0
620,0,0,6,0,2,2,1,6,3,1,0
621,9,1,5,0,0,0,1,6,3,1,0
622,9,1,5,0,0,0,1,6,3,1,0
623,7,1,3,1,0,0,1,6,3,1,0
624,1,2,7,0,2,2,1,6,3,1,0
625,1,1,2,0,2,0,1,6,3,1,0
626,9,1,5,0,0,0,1,6,3,1,0
627,7,2,0,0,0,0,1,6,3,1,0
628,0,1,7,1,2,0,1,6,3,1,0
629,9,1,5,0,0,0,1,6,3,1,0
630,9,1,6,0,0,0,1,6,3,1,0
631,0,2,6,0,0,0,1,6,3,1,0
632,7,1,1,0,0,0,1,6,3,1,0
633,4,2,0,0,0,0,1,6,3,1,0
634,4,1,6,1,2,0,1,6,3,1,0
635,9,2,5,0,2,0,1,6,3,1,0
636,0,1,6,0,2,2,1,6,3,1,0
637,0,2,6,0,0,0,1,6,3,1,0
638,9,1,7,1,2,0,1,6,3,1,0
639,4,0,6,0,2,0,1,6,3,1,0
640,3,1,0,1,1,1,1,6,3,1,0
641,0,1,3,0,2,0,1,6,3,1,0
642,1,1,0,0,2,0,1,6,3,1,0
643,5,1,3,1,2,0,1,6,3,1,0
644,9,2,5,0,0,0,1,6,3,1,0
645,4,2,6,0,2,0,1,6,3,1,0
646,3,0,6,0,0,0,1,6,3,1,0
647,1,1,3,0,0,0,1,6,3,1,0
648,9,1,2,1,2,0,1,6,3,1,0
649,1,1,3,0,0,0,1,6,3,1,0
650,3,1,3,0,2,0,1,6,3,1,0
651,3,1,3,0,0,0,1,6,3,1,0
652,1,1,0,1,2,0,1,6,3,1,0
653,1,1,2,0,0,2,1,6,3,1,0
654,1,0,7,1,2,2,1,6,3,1,0
655,7,1,3,0,0,0,1,6,3,1,0
656,7,1,0,0,0,0,1,6,3,1,0
657,4,1,6,1,0,2,1,6,3,1,0
658,4,0,6,1,2,0,1,6,3,1,0
659,6,2,6,0,0,0,1,6,3,1,0
660,5,0,0,1,0,0,1,6,3,1,0
661,0,2,7,0,2,0,1,6,3,1,0
662,7,1,3,0,0,2,1,6,3,1,0
663,0,1,6,0,1,1,1,6,3,1,0
664,1,1,1,1,2,0,1,6,3,1,0
665,9,1,2,0,0,2,1,6,3,1,0
666,0,0,6,0,2,0,1,6,3,1,0
667,0,2,6,0,0,0,1,6,3,1,0
668,1,1,2,0,2,0,1,6,3,1,0
669,0,1,3,0,0,0,1,6,3,1,0
670,4,1,6,1,0,0,1,6,3,1,0
671,7,2,3,1,2,0,1,6,3,1,0
672,0,1,3,0,2,0,1,6,3,1,0
673,0,1,3,0,0,2,1,6,3,1,0
674,7,1,3,0,2,0,1,6,3,1,0
675,0,1,5,0,0,2,1,6,3,1,0
676,0,2,3,1,0,0,1,6,3,1,0
677,4,1,6,0,2,0,1,6,3,1,0
678,2,1,5,0,0,0,1,6,3,1,0
679,4,0,6,1,2,0,1,6,3,1,0
680,9,1,0,1,0,0,1,6,3,1,0
681,3,1,5,1,2,0,1,6,3,1,1
682,6,1,6,0,0,0,1,6,3,1,0
683,4,1,5,1,2,0,1,6,3,1,0
684,7,1,3,0,0,0,1,6,3,1,0
685,1,1,2,0,2,0,1,6,3,1,0
686,3,1,0,1,2,0,1,6,3,1,0
687,0,2,3,0,2,0,1,6,3,1,0
688,9,1,5,1,2,0,1,6,3,1,0
689,4,1,6,0,2,0,1,6,3,1,0
690,0,0,6,0,2,0,1,6,3,1,0
691,4,2,6,0,0,0,1,6,3,1,0
692,5,1,3,0,2,0,1,6,3,1,0
693,1,1,0,1,2,0,1,6,3,1,0
694,0,1,6,1,2,0,1,6,3,1,0
695,7,1,3,1,0,0,1,6,3,1,0
696,1,1,0,1,0,0,1,6,3,1,0
697,3,1,0,0,0,0,1,6,3,1,0
698,2,1,2,0,0,0,1,6,3,1,0
699,0,1,6,1,0,0,1,6,3,1,0
700,6,1,2,0,2,0,1,6,3,1,0
701,3,1,1,1,2,0,1,6,3,1,0
702,6,0,2,0,2,0,1,6,3,1,0
703,6,1,6,0,0,0,1,6,3,1,0
704,10,2,2,0,2,0,1,6,3,1,0
705,0,1,6,0,2,2,1,6,3,1,0
706,0,1,6,0,0,0,1,6,3,1,0
707,1,1,0,1,2,2,1,6,3,1,0
708,0,1,3,1,2,0,1,6,3,1,0
709,5,0,6,1,2,0,1,6,3,1,0
710,1,1,2,0,2,0,1,6,3,1,0
711,4,1,6,1,0,0,1,6,3,1,0
712,8,2,6,1,0,0,1,6,3,1,0
713,0,1,6,0,0,0,1,6,3,1,0
714,7,1,3,0,0,0,1,6,3,1,0
715,9,1,2,0,0,0,1,6,3,1,0
716,9,1,6,0,0,0,1,6,3,1,0
717,5,1,3,0,0,0,1,6,3,1,0
718,7,1,1,0,0,0,1,6,3,1,0
719,1,1,0,0,2,0,1,6,3,1,0
720,0,1,6,0,2,0,1,6,3,1,0
721,1,1,0,0,0,0,1,6,3,1,0
722,2,1,0,0,2,0,1,6,3,1,0
723,1,1,0,0,0,0,1,6,3,1,0
724,7,1,3,0,2,0,1,6,3,1,0
725,9,1,2,0,0,0,1,6,3,1,0
726,0,1,3,0,0,0,1,6,3,1,0
727,2,1,6,0,2,0,1,6,3,1,0
728,1,1,2,1,2,0,1,6,3,1,0
729,9,2,5,0,0,0,1,6,3,1,0
730,0,2,7,1,2,2,1,6,3,1,0
731,1,1,5,1,0,0,1,6,3,1,0
732,0,2,3,0,2,2,1,6,3,1,0
733,6,2,0,1,2,0,1,6,3,1,0
734,9,2,6,1,0,0,1,6,3,1,0
735,1,1,0,1,2,0,1,6,3,1,0
736,5,1,0,0,0,0,1,6,3,1,0
737,0,1,3,0,0,0,1,6,3,1,0
738,10,0,6,0,0,0,1,6,3,1,0
739,1,1,7,1,2,0,1,6,3,1,0
740,0,0,3,0,0,0,1,6,3,1,0
741,3,1,0,0,2,2,1,6,3,1,0
742,4,1,0,1,2,0,1,6,3,1,0
743,9,2,5,0,2,2,1,6,3,1,0
744,1,1,2,0,0,2,1,6,3,1,0
745,1,0,1,1,2,0,1,6,3,1,0
746,10,1,0,1,2,2,1,6,3,1,0
747,7,1,3,0,2,0,1,6,3,1,0
748,0,2,6,0,0,0,1,6,3,1,0
749,9,2,5,0,2,0,1,6,3,1,0
750,7,0,2,0,0,2,1,6,3,1,0
751,1,1,0,0,2,0,1,6,3,1,0
752,1,1,5,0,0,0,1,6,3,1,0
753,0,1,6,0,2,0,1,6,3,1,0
754,7,1,3,0,0,0,1,6,3,1,0
755,1,1,2,1,2,0,1,6,3,1,0
756,7,1,6,0,2,0,1,6,4,1,0
757,1,1,0,1,0,0,1,6,4,1,0
758,1,1,2,1,2,0,1,6,4,1,0
759,1,1,5,1,2,0,1,6,4,1,0
760,1,1,0,0,0,0,1,6,4,1,0
761,10,1,0,0,0,0,1,6,4,1,0
762,7,1,3,0,2,0,1,6,4,1,0
763,9,1,6,1,0,0,1,6,4,1,0
764,9,1,5,0,0,0,1,6,4,1,0
765,9,1,6,0,2,0,1,6,4,1,0
766,0,1,6,0,0,0,1,6,4,1,0
767,6,1,6,1,0,0,1,6,4,1,0
768,9,1,7,1,1,1,1,6,4,1,0
769,8,2,3,1,0,0,1,6,4,1,0
770,1,1,0,1,1,1,1,6,4,1,0
771,3,0,7,0,2,0,1,6,4,1,0
772,4,1,7,1,2,0,1,6,4,1,0
773,9,1,5,0,0,0,1,6,4,1,0
774,3,1,2,0,0,0,1,6,4,1,0
775,1,1,0,0,2,0,1,6,4,1,0
776,1,2,7,1,0,2,1,6,4,1,0
777,1,1,2,0,1,1,1,6,4,1,0
778,0,1,3,0,2,0,1,6,4,1,0
779,7,1,3,1,0,0,1,6,4,1,0
780,9,1,1,0,2,0,1,6,4,1,0
781,7,1,3,1,2,0,1,6,4,1,0
782,9,0,5,0,0,0,1,6,4,1,0
783,1,1,1,0,1,1,1,6,4,1,0
784,1,2,1,0,2,0,1,6,4,1,0
785,6,1,6,0,0,0,1,6,4,1,0
786,1,1,2,0,2,0,1,6,4,1,0
787,0,1,0,1,0,2,1,6,4,1,0
788,9,1,5,0,2,0,1,6,4,1,0
789,1,2,2,1,0,0,1,6,4,1,0
790,1,2,2,1,1,1,1,6,4,1,0
791,4,2,6,1,2,2,1,6,4,1,0
792,4,1,3,0,0,0,1,6,4,1,0
793,2,1,2,0,0,0,1,6,4,1,0
794,11,2,2,1,0,0,1,6,4,1,0
795,7,2,7,0,2,0,1,6,4,1,0
796,1,2,3,0,0,0,1,6,4,1,0
797,1,0,7,0,2,0,1,6,4,1,0
798,1,1,2,0,1,1,1,6,4,1,0
799,1,0,1,1,2,2,1,6,4,1,0
800,1,2,0,1,2,0,1,6,4,1,0
801,7,0,3,0,0,0,1,6,4,1,0
802,2,2,5,0,0,0,1,6,4,1,0
803,0,0,6,0,0,0,1,6,4,1,0
804,0,1,3,0,0,0,1,6,4,1,0
805,9,1,1,0,0,0,1,6,4,1,0
806,7,2,7,0,2,0,1,6,4,1,0
807,2,1,6,1,2,0,1,6,4,1,0
808,0,2,3,0,0,0,1,6,4,1,0
809,0,2,6,0,2,2,1,6,4,1,0
810,6,2,3,1,0,0,1,6,4,1,0
811,7,1,3,0,0,0,1,6,4,1,0
812,1,1,3,0,2,0,1,6,4,1,0
813,0,1,6,0,0,0,1,6,4,1,0
814,1,2,3,1,1,1,1,6,4,1,0
815,1,0,2,0,0,0,1,6,4,1,0
816,9,2,7,1,2,0,1,6,4,1,0
817,3,1,0,0,2,0,1,6,4,1,0
818,4,1,3,1,2,0,1,6,4,1,0
819,0,2,2,0,2,0,1,6,4,1,0
820,0,2,6,0,0,0,1,6,4,1,1
821,0,1,6,1,0,0,1,6,4,1,0
822,1,1,1,0,0,0,1,6,4,1,0
823,4,2,6,0,2,0,1,6,4,1,0
824,4,0,3,0,0,2,1,6,4,1,0
825,9,1,5,0,2,0,1,6,4,1,0
826,9,0,5,0,0,0,1,6,4,1,0
827,7,1,6,0,2,0,1,6,4,1,0
828,1,1,2,1,2,2,1,6,4,1,0
829,9,1,6,0,2,0,1,6,4,1,0
830,2,1,2,0,2,0,1,6,4,1,0
831,0,1,3,0,0,0,1,6,4,1,0
832,8,2,2,1,2,2,1,6,4,1,1
833,9,1,3,0,2,0,1,6,4,1,0
834,1,1,2,1,2,0,1,6,4,1,0
835,1,1,2,1,0,0,1,6,4,1,0
836,0,1,3,1,2,0,1,6,4,1,0
837,1,1,2,1,2,0,1,6,4,1,0
838,9,1,5,0,2,0,1,6,4,1,0
839,0,2,6,0,2,0,1,6,4,1,0
840,0,2,7,0,2,0,1,6,4,1,0
841,9,1,5,0,0,0,1,6,4,1,0
842,2,1,2,0,2,2,1,6,4,1,0
843,0,2,6,1,2,0,1,6,4,1,0
844,0,0,3,1,2,0,1,6,4,1,0
845,1,1,2,1,2,2,1,6,4,1,0
846,7,2,3,0,0,0,1,6,4,1,0
847,0,2,3,0,2,0,1,6,4,1,0
848,9,1,5,0,2,0,1,6,4,1,0
849,4,0,6,0,2,0,1,6,4,1,0
850,1,1,0,1,2,0,1,6,4,1,0
851,1,1,1,1,0,0,1,6,4,1,0
852,7,1,1,0,2,0,1,6,4,1,0
853,1,1,1,1,2,0,1,6,4,1,0
854,3,1,0,1,2,0,1,6,4,1,0
855,0,1,6,0,0,0,1,6,4,1,0
856,2,1,6,0,2,0,1,6,4,1,1
857,1,1,5,1,2,0,1,6,4,1,0
858,1,1,1,0,0,0,1,6,4,1,0
859,1,2,7,0,2,0,1,6,4,1,0
860,4,1,6,0,2,0,1,6,4,1,0
861,1,1,1,0,0,0,1,6,4,1,0
862,9,1,5,1,2,0,1,6,4,1,0
863,0,2,6,0,2,0,1,6,4,1,0
864,1,1,7,0,2,2,1,6,4,1,0
865,1,1,3,0,2,0,1,6,4,1,0
866,9,1,5,0,2,0,1,6,4,1,0
867,9,1,5,0,2,0,1,6,4,1,0
868,0,2,7,1,0,0,1,6,4,1,0
869,0,0,6,0,2,0,1,6,4,1,0
870,1,2,2,1,2,0,1,6,4,1,1
871,1,1,3,0,2,0,1,6,4,1,0
872,1,1,3,0,2,0,1,6,4,1,0
873,2,0,3,1,2,0,1,6,4,1,0
874,9,2,6,0,0,0,1,6,4,1,0
875,1,1,1,0,2,2,1,6,4,1,0
876,1,1,0,0,2,0,1,6,4,1,1
877,0,1,6,0,2,0,1,6,4,1,0
878,11,2,2,1,2,0,1,6,4,1,0
879,7,1,3,1,2,0,1,6,4,1,0
880,0,2,3,0,2,0,1,6,4,1,0
881,1,1,2,0,2,0,1,6,4,1,0
882,9,2,6,0,2,0,1,6,4,1,0
883,5,1,0,1,2,0,1,6,4,1,0
884,1,0,7,0,2,0,1,6,4,1,0
885,11,1,3,1,0,0,1,6,4,1,0
886,9,1,5,0,2,0,1,6,4,1,0
887,0,1,6,0,0,0,1,6,4,1,0
888,9,1,5,0,0,0,1,6,4,1,0
889,0,2,6,0,0,0,1,6,4,1,0
890,7,2,7,1,2,0,1,6,4,1,0
891,1,1,1,0,0,0,1,6,4,1,0
892,1,1,2,0,0,0,1,6,4,1,0
893,5,2,3,0,2,0,1,6,4,1,0
894,9,2,5,0,0,0,1,6,4,1,0
895,0,1,3,0,2,0,1,6,4,1,0
896,1,1,2,0,2,0,1,6,4,1,0
897,1,1,1,0,0,0,1,6,4,1,0
898,4,1,1,0,0,0,1,6,4,1,0
899,9,1,5,0,2,0,1,6,4,1,0
900,9,0,5,0,2,0,1,6,4,1,0
901,9,1,0,1,0,0,1,6,4,1,0
902,1,1,1,1,0,0,1,6,4,1,0
903,4,0,6,0,1,1,1,6,4,1,0
904,9,1,0,1,0,2,1,6,4,1,0
905,9,2,5,0,0,0,1,6,4,1,0
906,1,2,2,0,0,0,1,6,4,1,0
907,0,0,2,1,0,0,1,6,4,1,0
908,7,0,3,0,0,0,1,6,4,1,0
909,1,1,7,1,0,2,1,6,4,1,0
910,1,0,1,1,2,0,1,6,4,1,0
911,1,1,0,0,0,0,1,6,4,1,0
912,0,1,5,0,0,0,1,6,4,1,0
913,0,2,3,0,0,0,1,6,4,1,0
914,1,1,2,0,0,2,1,6,4,1,0
915,7,1,3,1,2,0,1,6,4,1,0
916,1,1,0,0,2,0,1,6,4,1,0
917,5,1,2,0,2,0,1,6,4,1,0
918,1,1,1,1,2,0,1,6,4,1,0
919,7,2,3,0,2,0,1,6,4,1,0
920,5,0,0,0,2,0,1,6,4,1,0
921,2,1,2,1,0,0,1,6,4,1,0
922,1,1,2,1,2,0,1,6,4,1,0
923,1,2,1,0,2,0,1,6,4,1,0
924,0,1,6,0,2,0,1,6,4,1,0
925,9,2,6,0,2,0,1,6,4,1,0
926,9,1,3,0,2,0,1,6,4,1,0
927,1,1,2,0,2,0,1,6,4,1,0
928,1,1,2,0,2,2,1,6,4,1,0
929,7,1,3,1,2,0,1,6,4,1,0
930,5,1,0,1,2,0,1,6,4,1,0
931,0,2,3,0,2,0,1,6,4,1,0
932,1,1,1,1,2,0,1,6,4,1,0
933,0,1,3,0,2,0,1,6,4,1,0
934,1,1,2,0,0,0,1,6,4,1,0
935,4,1,3,1,2,2,1,6,4,1,0
936,0,1,2,1,0,0,1,6,4,1,0
937,4,0,6,0,2,0,1,6,4,1,0
938,0,2,6,1,2,0,1,6,4,1,0
939,9,1,5,1,2,0,1,6,4,1,0
940,9,2,6,1,2,0,1,6,4,1,0
941,1,1,2,1,1,1,1,6,4,1,0
942,7,0,3,1,0,0,1,6,4,1,0
943,1,1,0,1,0,0,1,6,4,1,0
944,7,0,3,1,0,0,1,6,4,1,0
945,0,1,6,1,0,0,1,6,4,1,0
946,1,1,2,0,0,0,1,6,4,1,0
947,1,1,0,1,2,0,1,6,4,1,0
948,9,1,3,0,2,0,1,6,4,1,0
949,1,2,1,0,2,0,1,6,4,1,0
950,7,0,3,0,2,2,1,6,4,1,0
951,9,0,7,0,2,2,1,6,4,1,0
952,7,0,3,0,0,2,1,6,4,1,0
953,4,1,2,0,0,0,1,6,4,1,0
954,3,0,2,1,0,0,1,6,4,1,0
955,9,1,5,0,0,0,1,6,4,1,0
956,7,1,7,0,0,0,1,6,4,1,0
957,1,1,0,1,2,0,1,6,4,1,0
958,1,2,2,1,0,0,1,6,4,1,0
959,1,1,0,0,2,0,1,6,4,1,0
960,7,1,3,0,0,0,1,6,4,1,0
961,11,1,7,1,0,0,1,6,4,1,0
962,1,1,5,0,0,2,1,6,4,1,0
963,1,1,2,1,0,0,1,6,4,1,0
964,1,1,0,0,2,0,1,6,4,1,0
965,7,1,7,0,0,0,1,6,4,1,0
966,0,1,6,0,2,0,1,6,4,1,0
967,1,1,0,0,2,0,1,6,4,1,0
968,10,0,5,0,0,0,1,6,4,1,0
969,0,1,6,0,0,0,1,6,4,1,0
970,1,1,2,0,2,0,1,6,4,1,0
971,4,2,7,0,2,0,1,6,4,1,0
972,6,1,2,0,2,0,1,6,4,1,0
973,0,0,6,0,2,0,1,6,4,1,0
974,1,1,2,0,2,0,1,6,4,1,0
975,0,2,1,0,1,1,1,6,4,1,0
976,1,1,1,1,2,0,1,6,4,1,0
977,2,0,6,0,0,0,1,6,4,1,0
978,1,1,3,0,0,0,1,6,4,1,0
979,2,1,0,0,2,0,1,6,4,1,0
980,0,2,6,0,0,0,1,6,4,1,0
981,1,1,0,0,2,2,1,6,4,1,0
982,2,2,6,0,1,1,1,6,4,1,0
983,4,0,6,0,0,0,1,6,4,1,0
984,1,1,1,0,2,0,1,6,4,1,0
985,0,0,6,1,0,0,1,6,4,1,0
986,1,1,1,0,2,0,1,6,4,1,0
987,10,1,5,1,0,0,1,6,4,1,0
988,0,1,6,0,0,0,1,6,4,1,0
989,3,0,0,0,0,0,1,6,4,1,0
990,7,1,3,1,2,0,1,6,4,1,0
991,7,2,3,0,1,1,1,6,4,1,0
992,1,1,2,0,0,0,1,6,4,1,0
993,9,2,1,1,0,0,1,6,4,1,0
994,7,1,2,0,0,0,1,6,4,1,0
995,2,1,1,0,2,0,1,6,4,1,0
996,7,2,3,0,2,2,1,6,4,1,0
997,3,1,1,0,2,0,1,6,4,1,0
998,9,1,2,0,2,0,1,6,4,1,0
999,7,1,7,0,0,0,1,6,4,1,0
1000,2,1,0,0,0,0,1,6,4,1,0
1001,9,1,3,0,0,0,1,6,4,1,0
1002,1,0,7,0,0,0,1,6,4,1,0
1003,1,1,1,0,2,0,1,6,4,1,0
1004,0,1,6,0,1,1,1,6,4,1,0
1005,6,2,3,1,0,0,1,6,4,1,0
1006,1,1,2,1,0,0,1,6,4,1,0
1007,7,1,3,1,2,0,1,6,4,1,0
1008,10,1,0,0,2,0,1,6,4,1,0
1009,7,1,3,0,2,0,1,6,4,1,0
1010,4,1,6,0,0,0,1,6,4,1,0
1011,0,2,6,0,0,0,1,6,4,1,0
1012,9,1,3,0,0,0,1,6,4,1,0
1013,2,1,6,0,0,0,1,6,4,1,0
1014,1,2,2,0,0,0,1,6,4,1,0
1015,1,1,0,0,2,0,1,6,4,1,0
1016,0,2,0,1,0,0,1,6,4,1,0
1017,0,2,0,1,2,0,1,6,4,1,0
1018,0,2,3,0,0,0,1,6,4,1,0
1019,1,1,2,0,2,0,1,6,4,1,0
1020,0,2,0,1,0,0,1,6,4,1,0
1021,9,1,5,1,0,0,1,6,4,1,0
1022,9,1,5,0,0,0,1,6,4,1,0
1023,4,1,3,0,0,0,1,6,4,1,0
1024,6,1,0,1,1,1,1,6,4,1,0
1025,9,1,5,1,2,0,1,6,4,1,0
1026,1,2,2,1,0,0,1,6,4,1,0
1027,7,0,3,0,2,0,1,6,4,1,0
1028,0,1,3,0,0,2,1,6,4,1,0
1029,9,1,3,0,2,0,1,6,4,1,0
1030,1,1,0,1,0,0,1,6,4,1,0
1031,7,1,3,0,0,2,1,6,4,1,0
1032,0,1,3,0,2,0,1,6,4,1,0
1033,1,1,0,1,1,1,1,6,4,1,0
1034,4,1,6,0,0,0,1,6,4,1,0
1035,7,1,5,1,2,0,1,6,4,1,0
1036,7,1,5,1,0,0,1,6,4,1,0
1037,9,2,5,0,2,0,1,6,4,1,0
1038,3,1,0,0,2,0,1,6,4,1,0
1039,1,2,3,1,0,2,1,6,4,1,0
1040,1,1,5,0,0,0,1,6,4,1,0
1041,5,0,3,0,0,0,1,6,4,1,0
1042,0,0,3,0,2,0,1,6,4,1,0
1043,9,2,6,1,0,0,1,6,4,1,0
1044,7,1,3,1,0,0,1,6,4,1,0
1045,1,1,0,1,0,0,1,6,4,1,0
1046,1,1,0,1,2,0,1,6,4,1,0
1047,4,1,6,0,2,0,1,6,4,1,0
1048,1,1,1,0,0,0,1,6,4,1,0
1049,5,1,0,1,1,1,1,6,4,1,0
1050,9,2,5,0,1,1,1,6,4,1,0
1051,7,1,1,1,0,0,1,6,4,1,0
1052,3,0,5,0,2,0,1,6,4,1,0
1053,1,1,0,0,2,0,1,6,4,1,0
1054,7,1,3,0,0,0,1,6,4,1,0
1055,0,2,0,1,2,0,1,6,4,1,0
1056,0,1,3,0,0,0,1,6,4,1,0
1057,0,1,3,0,2,0,1,6,4,1,0
1058,4,1,6,0,0,0,1,6,4,1,0
1059,4,1,5,0,0,0,1,6,4,1,0
1060,1,1,2,1,2,0,1,6,4,1,0
1061,4,0,0,1,0,0,1,6,4,1,0
1062,1,1,0,1,1,1,1,6,4,1,0
1063,6,1,6,0,2,0,1,6,4,1,0
1064,9,1,5,0,1,1,1,6,4,1,0
1065,3,1,0,0,0,0,1,6,4,1,0
1066,7,1,7,0,2,0,1,6,4,1,0
1067,1,1,0,1,2,0,1,6,4,1,0
1068,1,1,1,0,2,2,1,6,4,1,0
1069,5,1,0,0,0,0,1,6,4,1,0
1070,1,1,2,1,0,0,1,6,4,1,0
1071,0,2,6,0,2,0,1,6,4,1,0
1072,4,0,6,0,0,0,1,6,4,1,0
1073,1,1,0,0,0,0,1,6,4,1,0
1074,9,1,5,0,0,0,1,6,4,1,0
1075,0,1,6,0,0,0,1,6,4,1,0
1076,7,1,7,0,0,0,1,6,4,1,0
1077,0,2,6,0,2,0,1,6,4,1,0
1078,2,1,0,1,0,0,1,6,4,1,1
1079,9,2,2,0,2,0,1,6,4,1,0
1080,1,1,0,0,2,0,1,6,4,1,0
1081,1,2,3,1,0,2,1,6,4,1,0
1082,0,2,3,0,2,0,1,6,4,1,0
1083,0,0,3,0,2,0,1,6,4,1,0
1084,1,2,3,0,2,0,1,6,4,1,0
1085,4,1,1,0,2,2,1,6,4,1,0
1086,5,1,0,1,2,0,1,6,4,1,0
1087,9,1,5,0,2,0,1,6,4,1,0
1088,5,0,0,0,2,0,1,6,4,1,0
1089,0,1,1,1,0,0,1,6,4,1,0
1090,1,1,2,0,2,0,1,6,4,1,0
1091,9,0,5,1,0,0,1,6,4,1,0
1092,0,1,6,0,0,0,1,6,4,1,0
1093,0,1,6,1,2,0,1,6,4,1,0
1094,9,1,5,0,2,0,1,6,4,1,0
1095,1,1,2,1,0,0,1,6,4,1,0
1096,9,1,5,0,2,0,1,6,4,1,0
1097,1,1,0,1,2,0,1,6,4,1,0
1098,7,1,3,0,0,0,1,6,4,1,0
1099,9,1,5,0,2,0,1,6,4,1,0
1100,1,1,0,0,0,0,1,6,4,1,0
1101,7,0,1,1,0,2,1,6,4,1,0
1102,2,1,3,0,2,0,1,6,4,1,0
1103,1,1,7,1,2,2,1,6,4,1,0
1104,7,1,7,0,2,0,1,6,4,1,0
1105,4,1,6,0,2,0,1,6,4,1,0
1106,1,1,0,0,2,0,1,6,4,1,0
1107,4,1,6,0,2,2,1,6,4,1,0
1108,1,1,2,0,0,0,1,6,4,1,0
1109,9,1,5,0,0,0,1,6,4,1,0
1110,0,2,6,0,1,1,1,6,4,1,0
1111,1,1,0,0,2,0,1,6,4,1,0
1112,1,1,1,0,0,0,1,6,4,1,0
1113,4,1,6,0,0,0,1,6,4,1,0
1114,0,0,6,0,0,0,1,6,4,1,1
1115,6,1,5,0,2,0,1,6,4,1,0
1116,7,1,3,0,2,2,1,6,4,1,0
1117,2,1,6,0,0,0,1,6,4,1,0
1118,1,1,2,1,2,0,1,6,4,1,0
1119,0,1,6,0,0,0,1,6,4,1,0
1120,1,2,2,0,0,0,1,6,4,1,0
1121,1,2,7,0,2,0,1,6,4,1,0
1122,1,1,2,0,0,0,1,6,4,1,0
1123,5,1,0,1,0,0,1,6,4,1,0
1124,9,1,5,1,1,1,1,6,4,1,0
1125,4,1,3,1,0,0,1,6,4,1,0
1126,4,1,6,0,2,0,1,6,4,1,0
1127,7,1,3,0,0,0,1,6,4,1,0
1128,0,1,6,1,0,0,1,6,4,1,0
1129,1,1,2,1,2,0,1,6,4,1,0
1130,4,1,6,0,2,0,1,6,4,1,0
1131,11,1,3,1,0,0,1,6,4,1,0
1132,1,1,0,1,0,0,1,6,4,1,0
1133,1,1,2,1,0,0,1,6,4,1,0
1134,1,1,2,0,2,0,1,6,4,1,0
1135,1,1,2,0,2,0,1,6,4,1,0
1136,7,2,3,0,2,0,1,6,4,1,0
1137,1,1,1,0,0,0,1,6,4,1,0
1138,0,1,3,0,2,0,1,6,4,1,0
1139,5,1,2,0,2,2,1,6,4,1,0
1140,0,2,0,1,0,0,1,6,4,1,0
1141,1,1,2,1,0,0,1,6,4,1,0
1142,2,1,2,0,0,0,1,6,4,1,0
1143,9,1,5,0,2,0,1,6,4,1,0
1144,1,1,0,0,0,0,1,6,4,1,0
1145,0,0,6,0,2,0,1,6,4,1,0
1146,0,0,3,0,2,0,1,6,2,1,0
1147,9,1,5,0,2,0,1,6,2,1,0
1148,1,1,2,1,0,0,1,6,2,1,0
1149,5,1,6,0,0,0,1,6,2,1,0
1150,1,1,2,1,0,0,1,6,2,1,0
1151,0,1,3,0,2,2,1,6,2,1,0
1152,0,1,6,0,2,0,1,6,2,1,0
1153,1,1,5,0,0,0,1,6,2,1,0
1154,0,2,3,0,0,0,1,6,2,1,0
