,White_King_file,White_King_rank,White_Rook_file,White_Rook_rank,Black_King_file,Black_King_rank,class
869,2,1,6,1,5,5,0
870,2,1,2,6,4,2,0
871,3,1,0,5,3,5,0
872,2,1,0,6,1,7,0
873,1,2,2,7,4,1,0
874,3,1,2,4,3,6,0
875,3,3,0,5,1,1,0
876,1,1,1,3,2,5,0
877,2,2,0,6,3,5,0
878,0,1,5,3,3,3,0
879,2,1,6,3,2,3,0
880,3,1,1,2,0,6,0
881,2,1,3,3,0,3,0
882,3,2,3,1,6,3,0
883,2,3,3,2,6,1,0
884,3,1,0,5,6,2,0
885,2,2,0,4,3,6,0
886,2,1,0,4,3,4,0
887,3,1,2,1,6,6,0
888,1,2,1,1,6,5,0
889,3,2,1,4,5,4,0
890,2,2,5,4,3,5,0
891,0,1,3,3,6,2,0
892,3,1,2,5,6,1,0
893,3,1,2,1,5,4,0
894,1,1,0,6,1,7,0
895,3,2,0,6,5,7,0
896,3,3,5,5,0,2,0
897,0,1,0,6,7,4,0
898,3,2,3,1,7,4,0
899,2,3,7,6,7,7,0
900,3,2,0,3,0,5,0
901,3,2,7,8,0,3,0
902,3,2,7,5,5,8,0
903,1,2,5,6,3,2,0
904,2,1,5,1,5,2,0
905,1,1,0,3,4,8,0
906,2,1,1,7,0,1,0
907,2,2,1,7,7,6,0
908,0,1,0,6,6,1,0
909,3,2,6,5,7,5,0
910,2,1,5,8,4,3,0
911,3,3,4,8,6,6,0
912,3,2,1,3,5,5,0
913,0,1,2,4,2,1,0
914,3,3,1,5,6,5,0
915,3,4,0,5,6,3,0
916,3,2,3,6,5,2,0
917,1,1,2,4,4,5,0
918,0,1,4,7,7,1,0
919,2,3,7,7,6,4,0
920,3,4,3,7,6,2,0
921,0,1,6,2,7,5,0
922,3,2,6,4,2,8,0
923,3,2,0,7,1,8,0
924,3,2,5,2,0,5,0
925,1,1,7,7,0,6,0
926,2,3,7,8,6,5,0
927,3,4,3,7,7,3,0
928,2,2,1,6,5,2,0
929,1,1,1,4,3,6,0
930,2,3,4,1,6,5,0
931,2,3,5,8,2,1,0
932,3,2,2,6,2,4,0
933,0,1,6,2,6,1,0
934,3,2,4,1,5,2,0
935,3,2,3,5,5,3,0
936,3,3,0,5,1,3,0
937,2,3,0,6,7,2,0
938,2,2,4,3,1,6,0
939,1,2,7,1,6,1,0
940,3,3,7,1,2,6,0
941,3,2,7,4,0,3,0
942,1,1,7,3,5,5,0
943,3,1,4,5,6,5,0
944,2,1,1,2,3,5,0
945,2,1,1,8,1,5,0
946,0,1,2,5,6,5,0
947,3,3,0,7,5,2,0
948,2,3,1,5,6,5,0
949,3,1,4,4,6,2,0
950,3,2,6,7,2,8,0
951,2,3,6,6,7,6,0
952,1,1,1,6,7,5,0
953,3,2,5,1,6,2,0
954,2,1,4,5,3,3,0
955,2,3,2,1,0,1,0
956,1,2,4,7,6,4,0
957,3,2,3,1,7,3,0
958,2,3,1,7,6,5,0
959,3,1,4,7,5,8,0
960,3,2,2,8,5,6,0
961,1,1,7,5,7,3,0
962,3,1,1,6,0,2,0
963,0,1,1,7,5,3,0
964,3,1,7,2,4,4,0
965,2,1,7,3,5,4,0
966,2,1,1,2,6,5,0
967,3,3,0,7,4,8,0
968,2,1,1,4,5,3,0
969,1,2,7,4,3,4,0
970,2,2,4,3,4,8,0
971,1,1,0,3,5,1,0
972,3,1,5,1,3,3,0
973,1,1,6,7,5,4,0
974,3,1,0,4,4,6,0
975,2,2,7,8,5,2,0
976,2,2,7,7,6,3,0
977,3,1,4,5,6,1,0
978,3,1,4,2,1,7,0
979,3,1,3,3,6,4,0
980,3,2,4,6,5,1,0
981,2,1,5,1,0,3,0
982,3,1,5,6,5,7,0
983,2,2,3,4,1,4,0
984,0,1,2,8,6,6,0
985,3,4,1,8,2,2,0
986,3,3,3,2,7,3,0
987,2,1,1,2,6,8,0
988,1,2,6,4,5,4,0
989,0,1,7,2,2,1,0
990,3,1,2,8,1,5,0
991,3,4,6,1,7,6,0
992,3,3,7,6,7,2,0
993,1,1,2,4,5,1,0
994,3,1,7,3,0,1,0
995,2,1,3,1,4,5,0
996,1,1,0,5,4,1,0
997,2,1,3,7,6,1,0
998,2,2,5,6,5,4,0
999,1,2,3,1,6,7,0
1000,3,1,5,1,7,2,0
1001,3,1,3,3,5,8,0
1002,3,4,7,2,2,2,0
1003,3,1,5,8,4,5,0
1004,2,3,7,6,7,5,0
1005,2,2,0,4,0,2,1
1006,3,3,4,5,4,1,0
1007,2,2,3,2,5,5,0
1008,3,4,4,7,7,3,0
1009,3,1,6,7,7,4,0
1010,2,1,4,2,1,3,0
1011,3,1,5,5,5,8,0
1012,2,2,2,5,5,4,0
1013,3,3,7,5,2,8,0
1014,2,2,2,3,3,6,0
1015,1,2,2,3,4,3,0
1016,0,1,0,8,3,1,0
1017,3,1,2,8,6,3,0
1018,3,4,4,7,4,1,0
1019,2,2,1,3,0,3,0
1020,3,2,1,1,1,4,0
1021,3,3,7,2,5,8,0
1022,2,3,4,8,7,5,0
1023,3,1,2,6,5,5,0
1024,2,1,1,8,3,6,0
1025,3,4,7,7,7,6,0
1026,3,3,3,6,0,1,0
1027,1,1,6,7,4,4,0
1028,1,1,7,5,2,3,0
1029,3,1,6,6,3,4,0
1030,1,2,0,8,3,1,0
1031,2,3,7,2,2,1,0
1032,3,2,7,2,1,5,0
1033,2,2,3,1,6,5,0
1034,2,1,2,4,1,4,0
1035,2,2,4,1,0,3,0
1036,3,4,3,3,7,5,0
1037,2,1,6,1,5,3,0
1038,1,1,0,4,6,7,0
1039,2,3,7,5,6,5,0
1040,2,1,7,4,3,5,0
1041,3,2,4,4,4,8,0
1042,3,2,7,7,6,5,0
1043,2,1,7,6,7,4,0
1044,3,3,2,2,6,8,0
1045,1,1,3,3,6,6,0
1046,2,2,5,2,4,2,0
1047,2,2,4,1,6,3,0
1048,2,3,5,5,7,7,0
1049,0,1,5,6,5,4,0
1050,3,3,1,8,6,6,0
1051,2,2,3,8,2,5,0
1052,3,4,6,3,7,2,0
1053,3,1,3,5,4,7,0
1054,3,1,3,5,6,4,0
1055,3,1,2,6,0,8,0
1056,3,1,4,8,4,4,0
1057,3,2,0,7,6,1,0
1058,2,2,6,3,2,4,0
1059,0,1,4,7,6,6,0
1060,2,2,1,4,3,5,0
1061,3,1,0,4,1,1,0
1062,3,3,6,5,7,2,0
1063,2,1,4,4,6,8,0
1064,2,1,4,7,1,7,0
1065,2,1,0,3,6,3,0
1066,3,4,4,5,4,1,0
1067,3,1,4,8,1,6,0
1068,2,1,6,1,0,1,0
1069,1,1,5,1,2,7,0
1070,3,2,3,4,1,7,0
1071,2,1,4,4,3,4,0
1072,1,1,3,5,3,2,0
1073,2,1,0,3,3,6,0
1074,2,1,3,8,1,6,0
1075,3,3,4,2,6,8,0
1076,3,2,2,5,5,1,0
1077,3,1,5,6,7,5,0
1078,2,1,1,4,1,5,0
1079,0,1,5,5,6,7,0
1080,2,1,7,2,3,5,0
1081,2,1,5,6,4,8,0
1082,3,2,2,1,6,2,0
1083,2,3,6,4,7,5,0
1084,2,3,4,7,5,2,0
1085,3,1,3,8,3,3,0
1086,2,2,1,1,5,5,0
1087,3,1,2,1,1,7,0
1088,3,4,3,6,6,6,0
1089,3,3,0,7,0,2,0
1090,1,2,5,1,7,4,0
1091,3,2,6,5,5,1,0
1092,3,2,2,6,3,4,0
1093,3,3,1,6,6,2,0
1094,1,2,6,5,5,4,0
1095,2,2,7,4,7,5,0
1096,3,4,0,4,6,2,0
1097,3,1,1,4,6,1,0
1098,0,1,5,5,7,3,0
1099,1,1,3,4,2,4,0
1100,1,2,1,6,7,1,0
1101,2,2,3,4,0,6,0
1102,2,1,2,7,0,3,0
1103,3,1,6,6,2,8,0
1104,1,1,0,4,1,6,0
1105,2,2,0,8,3,8,0
1106,1,1,1,7,6,7,0
1107,2,2,1,8,2,7,0
1108,2,2,7,1,7,2,0
1109,3,1,4,4,0,5,0
1110,1,2,1,4,7,7,0
1111,3,4,6,2,7,6,0
1112,2,1,7,6,7,5,0
1113,2,2,5,4,0,5,0
1114,2,1,3,1,1,3,0
1115,3,1,0,8,5,8,0
1116,1,1,5,5,6,3,0
1117,3,2,6,1,5,1,0
1118,3,3,0,8,7,1,0
1119,3,3,7,8,0,6,0
1120,1,1,0,8,0,3,0
1121,0,1,3,5,7,7,0
1122,0,1,2,3,5,2,0
1123,1,1,6,2,7,8,0
1124,2,2,2,8,7,6,0
1125,1,1,2,6,6,8,0
1126,1,1,2,2,2,7,0
1127,0,1,6,1,5,5,0
1128,3,3,3,1,2,8,0
1129,2,1,1,6,5,5,0
1130,2,2,0,4,3,7,0
1131,1,2,0,8,3,3,0
1132,1,2,4,2,5,2,0
1133,1,2,1,6,4,4,0
1134,3,2,5,8,4,6,0
1135,1,1,2,5,5,2,0
1136,0,1,2,4,7,3,0
1137,3,3,2,5,5,4,0
1138,2,2,5,7,6,7,0
1139,1,1,7,1,0,3,0
1140,3,1,4,8,0,8,0
1141,2,1,7,2,2,5,0
1142,3,2,0,1,7,3,0
1143,2,1,1,3,6,2,0
1144,3,3,6,7,7,8,0
1145,3,4,2,8,6,2,0
1146,3,3,3,8,1,1,0
1147,3,3,7,3,7,6,0
1148,3,4,3,2,7,8,0
1149,2,2,3,7,4,7,0
1150,2,1,5,1,0,4,0
1151,1,1,0,4,6,8,0
1152,0,1,4,6,3,3,0
1153,1,2,5,7,6,4,0
1154,3,1,5,2,7,4,0
1155,2,3,0,8,7,2,0
1156,1,2,7,5,5,2,0
1157,2,1,4,2,3,4,0
1158,1,2,7,1,7,2,0
1159,3,3,0,1,3,1,1
1160,0,1,1,1,3,4,0
1161,3,4,4,1,5,4,0
1162,3,4,6,4,6,3,0
1163,2,3,6,1,7,2,0
1164,1,1,5,2,1,3,0
1165,1,1,7,2,3,5,0
1166,3,1,0,1,1,2,0
1167,3,1,5,4,1,5,0
1168,1,1,3,1,0,6,0
1169,0,1,7,4,3,4,0
1170,3,2,2,4,2,5,0
1171,2,3,3,8,7,5,0
1172,3,2,7,6,7,4,0
1173,0,1,1,6,2,2,0
1174,2,2,2,4,7,1,0
1175,3,3,1,4,2,5,0
1176,2,2,0,5,4,4,0
1177,2,3,4,6,7,6,0
1178,3,1,6,1,5,1,0
1179,3,1,7,1,5,1,0
1180,2,1,1,8,0,8,0
1181,1,2,6,5,7,3,0
1182,3,3,2,3,4,1,0
1183,3,2,0,6,2,4,0
1184,2,2,5,1,3,8,0
1185,2,1,2,7,7,1,0
1186,3,3,0,5,7,8,0
1187,2,3,5,4,1,1,0
1188,3,2,4,8,6,8,0
1189,1,1,4,5,3,7,0
1190,3,1,4,7,4,4,0
1191,1,1,3,1,3,2,0
1192,2,3,1,1,7,7,0
1193,2,2,2,4,2,6,0
1194,2,2,2,7,3,4,0
1195,3,4,0,1,7,5,0
1196,3,2,2,5,2,8,0
1197,3,4,0,5,7,5,0
1198,3,3,4,7,1,2,0
1199,0,1,6,2,3,4,0
1200,2,1,5,2,6,4,0
1201,3,4,7,3,7,6,0
1202,2,3,2,8,4,4,0
1203,1,1,0,7,6,2,0
1204,1,2,1,3,4,3,0
1205,3,3,0,4,1,5,0
1206,3,4,5,5,6,7,0
1207,3,3,2,1,0,4,0
1208,2,2,0,1,3,5,0
1209,3,2,5,1,1,4,0
1210,1,1,4,8,7,4,0
1211,1,1,6,5,4,8,0
1212,2,2,0,4,4,7,0
1213,2,3,7,1,5,4,0
1214,2,2,7,8,4,2,0
1215,2,1,1,6,4,6,0
1216,3,1,1,4,1,1,0
1217,3,3,7,6,6,7,0
1218,3,1,1,4,3,3,0
1219,2,1,0,1,2,5,0
1220,1,1,3,1,4,6,0
1221,2,2,7,4,6,6,0
1222,3,2,6,5,6,7,0
1223,3,1,0,6,2,7,0
1224,1,1,7,7,6,7,0
1225,2,1,0,4,2,3,0
1226,2,1,3,7,6,2,0
1227,1,2,7,7,7,4,0
1228,3,4,1,1,4,2,0
1229,1,1,7,6,5,3,0
1230,3,2,6,3,7,2,0
1231,3,3,6,2,1,3,0
1232,2,1,5,6,6,2,0
1233,1,1,3,2,0,8,0
1234,3,3,4,6,5,4,0
1235,3,3,0,4,1,3,0
1236,2,2,4,5,5,3,0
1237,2,1,2,7,1,5,0
1238,3,3,5,2,2,6,0
1239,1,1,7,3,7,5,0
1240,2,3,5,6,7,7,0
1241,3,1,5,8,3,4,0
1242,0,1,5,4,6,6,0
1243,3,2,5,6,2,4,0
1244,2,1,5,2,2,3,0
1245,3,3,5,4,5,3,0
1246,2,2,2,1,0,1,0
1247,3,3,5,8,5,5,0
1248,0,1,4,6,7,1,0
1249,2,1,7,8,3,7,0
1250,3,3,0,1,6,1,0
1251,3,3,6,4,7,2,0
1252,3,1,7,3,4,6,0
1253,2,2,3,6,7,3,0
1254,0,1,2,4,7,5,0
1255,2,2,4,8,1,7,0
1256,2,2,2,8,7,1,0
1257,3,3,7,7,0,2,0
1258,2,2,6,1,7,6,0
1259,2,1,3,8,5,4,0
1260,1,1,0,8,7,5,0
1261,3,3,6,6,7,4,0
1262,2,1,0,8,0,7,0
1263,3,1,3,8,5,8,0
1264,1,1,0,2,1,3,0
1265,3,1,3,7,1,1,0
1266,0,1,1,5,7,4,0
1267,2,3,6,3,4,3,0
1268,3,2,6,2,1,3,0
1269,3,2,2,4,0,1,0
1270,2,1,3,5,5,1,0
1271,3,3,1,7,2,7,0
1272,3,1,0,8,7,2,0
1273,3,3,0,5,2,7,0
1274,1,1,2,2,6,6,0
1275,0,1,0,2,6,3,0
1276,3,3,5,2,4,1,0
1277,3,2,7,8,5,4,0
1278,1,1,4,5,2,6,0
1279,1,1,0,5,4,3,0
1280,3,1,4,1,5,7,0
1281,3,3,3,2,3,6,0
1282,3,2,3,8,1,4,0
1283,2,1,7,5,6,7,0
1284,2,3,6,2,6,1,0
1285,3,1,7,1,7,5,0
1286,0,1,4,1,2,2,0
1287,2,2,4,4,1,6,0
1288,1,2,6,6,4,3,0
1289,3,3,7,6,7,3,0
1290,2,1,4,2,4,8,0
1291,3,3,0,8,6,3,0
1292,1,2,0,5,6,1,0
1293,3,2,5,6,4,4,0
1294,3,3,1,2,0,6,0
1295,2,2,1,3,3,4,0
1296,1,1,2,4,7,1,0
1297,0,1,3,2,5,2,0
1298,2,2,7,3,1,8,0
1299,1,2,4,2,7,2,0
1300,2,3,2,2,6,7,0
1301,0,1,7,3,7,5,0
1302,1,2,6,4,6,5,0
1303,2,1,0,3,2,6,0
1304,3,2,1,6,0,2,0
1305,3,3,3,5,5,5,0
1306,3,2,0,4,3,4,0
1307,1,1,7,8,3,4,0
1308,3,2,3,6,6,6,0
1309,2,1,3,1,6,1,0
1310,1,1,2,1,4,6,0
1311,2,1,3,7,4,8,0
1312,1,2,3,2,6,5,0
1313,2,2,3,3,1,4,0
1314,2,2,7,5,4,1,0
1315,3,3,6,6,1,7,0
1316,1,1,7,4,5,1,0
1317,3,2,4,7,0,6,0
1318,2,3,6,8,4,4,0
1319,0,1,2,4,2,2,0
1320,3,4,4,3,3,1,0
1321,2,1,2,7,4,7,0
1322,0,1,6,3,7,8,0
1323,2,1,7,4,0,7,0
1324,1,1,7,2,1,5,0
1325,3,1,0,7,6,5,0
1326,3,4,4,4,7,8,0
1327,2,2,6,8,2,5,0
1328,3,4,3,3,3,2,0
1329,3,3,5,6,0,8,0
1330,1,1,1,6,0,7,0
1331,0,1,1,3,7,3,0
1332,3,2,5,3,4,8,0
1333,2,1,4,3,2,4,0
1334,3,1,1,7,4,7,0
1335,2,2,5,8,7,1,0
1336,3,4,3,1,5,5,0
1337,2,2,4,8,5,5,0
1338,2,3,1,6,7,3,0
1339,2,1,4,8,1,4,0
1340,1,1,4,6,3,6,0
1341,2,3,3,3,7,7,0
1342,1,2,1,4,3,3,0
1343,1,1,3,6,1,7,0
1344,2,2,1,7,7,5,0
1345,3,2,5,5,7,6,0
1346,3,1,2,2,0,3,0
1347,1,1,0,4,1,3,0
1348,2,3,3,4,7,8,0
1349,1,2,4,4,3,2,0
1350,3,1,2,4,0,2,0
1351,3,2,2,6,5,5,0
1352,2,1,5,6,5,5,0
1353,1,1,1,5,1,8,0
1354,0,1,5,2,6,3,0
1355,0,1,4,1,3,2,0
1356,3,3,7,5,4,6,0
1357,2,1,0,3,0,6,0
1358,2,1,0,7,1,5,0
1359,2,3,2,7,5,2,0
1360,3,3,5,4,5,5,0
1361,3,3,4,6,0,2,0
1362,3,1,2,7,1,2,0
1363,1,2,2,2,7,6,0
1364,1,1,1,8,4,4,0
1365,1,1,3,6,7,8,0
1366,1,2,1,3,7,6,0
1367,2,1,0,1,4,1,0
1368,2,3,3,4,4,2,0
1369,3,2,2,5,7,7,0
1370,0,1,1,6,4,2,0
1371,3,3,5,1,3,6,0
1372,2,1,3,4,7,8,0
1373,3,4,0,6,7,1,0
1374,2,3,2,7,6,3,0
1375,2,3,5,3,6,5,0
1376,3,3,4,3,7,3,0
1377,2,2,6,5,0,4,0
1378,1,1,0,3,5,2,0
1379,2,2,1,3,4,4,0
1380,1,1,2,5,1,5,0
1381,1,1,3,4,1,4,0
1382,3,4,3,2,5,1,0
1383,2,1,4,1,0,8,0
1384,3,3,6,8,0,4,0
1385,2,1,6,2,0,2,0
1386,2,1,2,2,3,8,0
1387,2,3,6,8,6,5,0
1388,3,4,2,6,7,5,0
1389,3,2,0,6,6,4,0
1390,1,1,6,4,0,4,0
1391,3,1,1,5,7,4,0
1392,1,1,6,4,5,5,0
1393,1,2,1,7,6,6,0
1394,3,2,7,7,1,4,0
1395,3,2,7,8,6,4,0
1396,3,2,5,5,2,5,0
1397,0,1,6,7,3,3,0
1398,3,2,4,2,5,6,0
1399,3,1,5,4,1,8,0
1400,2,3,2,5,4,2,0
1401,1,2,7,5,7,3,0
1402,3,3,6,3,5,1,0
1403,2,1,1,6,4,3,0
1404,1,1,7,6,0,4,0
1405,1,1,5,8,7,7,0
1406,3,3,5,7,7,3,0
1407,1,2,3,2,7,4,0
1408,0,1,4,7,6,3,0
1409,2,1,0,1,2,8,0
1410,2,1,7,4,3,8,0
1411,3,3,1,1,3,7,0
1412,1,2,1,8,3,2,0
1413,1,1,1,8,6,5,0
1414,3,1,7,6,4,6,0
1415,3,2,1,2,2,4,0
1416,2,1,6,7,4,1,0
1417,3,3,5,3,6,8,0
1418,0,1,3,6,6,4,0
1419,3,2,6,2,1,6,0
1420,2,1,0,2,7,8,0
1421,2,1,1,4,0,5,0
1422,2,1,2,8,3,6,0
1423,1,2,5,3,5,2,0
1424,2,3,4,6,5,3,0
1425,3,1,0,4,5,3,0
1426,3,1,4,7,5,7,0
1427,1,2,3,2,5,1,0
1428,2,1,5,4,7,6,0
1429,3,3,4,4,2,6,0
1430,1,1,6,5,1,8,0
1431,3,3,1,4,4,7,0
1432,2,1,2,2,3,6,0
1433,3,2,1,3,6,7,0
1434,2,3,6,8,5,4,0
1435,1,1,7,4,5,7,0
1436,3,1,7,4,6,3,0
1437,3,1,4,1,2,6,0
1438,0,1,6,4,7,5,0
1439,2,3,1,4,4,3,0
1440,2,3,7,7,5,1,0
1441,3,2,5,2,5,6,0
1442,3,2,0,6,4,7,0
1443,1,1,1,8,0,4,0
1444,3,3,5,6,5,7,0
1445,2,1,7,2,1,6,0
1446,3,3,3,8,5,1,0
1447,3,2,5,6,7,6,0
1448,3,2,3,4,7,5,0
1449,3,1,6,8,3,4,0
1450,2,1,3,3,7,7,0
1451,3,1,1,3,1,7,0
1452,2,2,3,2,0,2,0
1453,0,1,7,1,6,7,0
1454,3,1,7,4,4,5,0
1455,2,2,4,1,0,6,0
1456,3,1,6,7,6,3,0
1457,2,2,4,6,5,7,0
1458,3,3,4,5,5,5,0
1459,3,3,6,2,7,7,0
1460,3,1,1,1,0,4,0
1461,3,3,0,6,6,5,0
1462,3,3,5,4,2,1,0
1463,3,1,1,1,6,1,0
1464,1,1,5,5,2,3,0
1465,3,3,3,5,1,6,0
1466,2,2,2,8,2,6,0
1467,3,2,5,5,7,2,0
1468,2,3,6,4,6,6,0
1469,3,1,3,4,5,3,0
1470,3,2,1,7,2,4,0
1471,3,2,5,8,6,8,0
1472,3,2,2,2,7,6,0
1473,2,3,2,5,6,3,0
1474,3,1,6,2,3,6,0
1475,0,1,7,6,4,1,0
1476,2,1,2,5,5,5,0
1477,3,2,1,1,7,6,0
1478,1,1,7,7,1,8,0
1479,1,1,3,5,3,3,0
1480,1,2,3,7,4,3,0
1481,0,1,5,3,7,2,0
1482,2,3,1,3,4,3,0
1483,2,2,4,1,5,7,0
1484,2,3,4,7,4,2,0
1485,3,1,4,3,2,7,0
1486,3,3,0,7,6,1,0
1487,3,3,7,2,6,7,0
1488,2,2,7,1,5,7,0
1489,3,3,2,6,3,8,0
1490,2,3,7,3,6,7,0
1491,3,2,6,2,5,8,0
1492,3,3,4,3,4,1,0
1493,3,2,6,4,2,5,0
1494,2,1,7,3,1,8,0
1495,0,1,5,1,7,1,0
1496,2,2,2,6,6,4,0
1497,2,3,7,3,4,4,0
1498,1,2,1,5,6,6,0
1499,2,1,0,4,1,6,0
1500,3,2,2,1,7,5,0
1501,1,1,2,6,2,8,0
1502,3,3,7,4,1,5,0
1503,3,4,0,7,7,2,0
1504,3,4,0,8,3,2,0
1505,2,2,5,7,4,7,0
1506,3,2,0,7,7,7,0
1507,3,3,1,2,0,3,0
1508,3,1,3,8,4,6,0
1509,3,1,5,6,3,8,0
1510,2,1,7,1,2,3,0
1511,2,1,3,6,4,6,0
1512,2,1,0,1,2,6,0
1513,3,3,2,7,0,7,0
1514,3,2,4,2,6,3,0
1515,1,1,1,5,4,3,0
1516,3,3,7,7,1,5,0
1517,2,1,0,5,2,7,0
1518,3,2,3,4,0,7,0
1519,3,2,7,5,0,5,0
1520,3,1,4,7,5,4,0
1521,1,1,6,8,7,1,0
1522,0,1,6,4,4,3,0
1523,3,2,7,7,5,4,0
1524,3,4,5,2,2,1,0
1525,2,3,6,3,7,8,0
1526,2,2,6,7,2,4,0
1527,2,2,7,8,0,4,0
1528,2,3,6,6,7,2,0
1529,1,2,3,3,6,4,0
1530,3,1,1,6,5,5,0
1531,2,2,2,5,0,7,0
1532,2,3,7,8,4,3,0
1533,0,1,4,7,6,4,0
1534,1,1,7,5,5,2,0
1535,3,1,5,3,1,1,0
1536,3,2,6,5,5,6,0
1537,3,2,1,4,7,4,0
1538,2,2,7,6,3,6,0
1539,1,2,2,3,6,1,0
1540,1,2,5,5,5,2,0
1541,1,2,6,6,4,5,0
1542,2,1,5,7,2,7,0
1543,3,4,2,6,6,1,0
1544,2,2,7,2,0,1,0
1545,1,1,7,6,0,3,0
1546,2,3,6,1,5,3,0
1547,3,1,7,1,3,5,0
1548,3,4,4,2,5,6,0
1549,3,3,5,8,5,3,0
1550,2,2,4,5,4,7,0
1551,1,1,0,1,0,4,0
1552,0,1,2,3,5,4,0
1553,3,4,5,8,3,1,0
1554,1,2,6,5,5,3,0
1555,3,4,5,1,6,7,0
1556,2,2,0,6,4,6,0
1557,2,1,0,1,3,8,0
1558,2,1,5,3,2,6,0
1559,3,3,3,1,6,8,0
1560,2,2,5,6,4,2,0
1561,2,1,1,7,0,2,0
1562,1,2,7,5,7,2,0
1563,3,4,7,4,5,2,0
1564,3,3,2,8,2,7,0
1565,2,1,0,1,0,3,0
1566,3,3,6,1,5,3,0
1567,1,1,7,5,3,5,0
1568,3,2,6,4,7,4,0
1569,3,3,5,2,7,5,0
1570,1,1,4,3,3,5,0
1571,3,3,2,8,1,1,0
1572,3,1,7,8,6,6,0
1573,2,2,2,4,6,6,0
1574,1,1,3,8,5,2,0
1575,2,1,1,5,4,6,0
1576,3,3,3,2,4,7,0
1577,1,1,0,2,7,2,0
1578,1,1,7,8,2,6,0
1579,3,3,6,2,0,4,0
1580,3,4,4,3,7,7,0
1581,3,1,2,3,5,4,0
1582,3,3,5,1,7,8,0
1583,2,3,3,7,6,1,0
1584,2,3,6,3,5,4,0
1585,1,2,5,2,6,3,0
1586,1,2,3,8,7,1,0
1587,2,2,0,6,3,4,0
1588,3,3,7,2,4,7,0
1589,3,4,6,5,0,1,0
1590,0,1,3,4,4,3,0
1591,3,2,3,4,6,2,0
1592,2,3,6,2,3,1,0
1593,1,1,0,7,7,4,0
1594,3,3,4,4,2,7,0
1595,3,3,3,4,4,7,0
1596,3,1,7,8,0,2,0
1597,3,3,0,2,2,6,0
1598,2,2,4,4,6,3,0
1599,1,1,5,5,1,7,0
1600,2,2,4,7,5,4,0
1601,3,1,0,3,1,5,0
1602,3,1,5,3,6,8,0
1603,3,1,3,6,6,4,0
1604,3,1,2,6,6,3,0
1605,2,3,0,5,7,2,0
1606,3,2,7,2,4,4,0
1607,1,1,4,4,4,6,0
1608,3,1,5,5,1,7,0
1609,2,2,1,2,2,5,0
1610,3,3,0,5,4,1,0
1611,3,3,2,5,1,7,0
1612,2,2,4,6,6,2,0
1613,3,1,3,2,7,6,0
1614,1,1,3,8,7,5,0
1615,1,1,1,7,4,6,0
1616,2,3,7,7,0,1,0
1617,2,1,6,7,2,3,0
1618,2,1,7,1,4,6,0
1619,2,2,2,6,6,5,0
1620,1,1,2,3,0,7,0
1621,2,2,1,7,7,2,0
1622,2,1,2,2,4,8,0
1623,2,1,1,2,6,3,0
1624,3,1,1,5,1,7,0
1625,3,4,3,6,7,6,0
1626,3,4,2,3,3,1,0
1627,3,1,4,3,1,1,0
1628,1,2,2,2,6,5,0
1629,2,3,1,3,6,3,0
1630,3,1,5,1,0,3,0
1631,2,2,7,1,6,1,0
1632,3,2,4,2,3,8,0
1633,2,2,7,8,5,7,0
1634,2,2,2,6,7,5,0
1635,1,1,2,8,7,3,0
1636,3,1,7,6,2,7,0
1637,3,3,2,6,3,5,0
1638,3,3,5,3,7,1,0
1639,2,3,5,8,7,1,0
1640,2,1,1,1,0,5,0
1641,3,1,7,7,4,4,0
1642,2,3,5,1,5,3,0
1643,2,1,3,4,1,6,0
1644,2,2,2,4,7,4,0
1645,3,2,7,3,7,6,0
1646,2,3,6,7,1,1,0
1647,3,1,6,4,2,6,0
1648,3,2,7,8,5,2,0
1649,3,4,4,7,7,1,0
1650,3,2,6,3,0,8,0
1651,1,1,7,7,5,8,0
1652,3,3,5,5,6,3,0
1653,2,2,7,8,7,5,0
1654,2,3,5,1,1,1,0
1655,2,3,6,7,5,2,0
1656,1,2,2,3,4,5,0
1657,1,1,0,3,0,5,0
1658,3,4,0,4,1,1,0
1659,3,1,7,1,1,1,0
1660,1,1,7,4,3,6,0
1661,2,2,3,3,2,5,0
1662,0,1,7,5,4,2,0
1663,2,2,5,1,4,4,0
1664,1,1,5,2,6,8,0
1665,1,1,3,1,6,5,0
1666,3,2,0,6,3,5,0
1667,3,3,0,3,0,1,0
1668,2,1,5,4,2,5,0
1669,1,1,4,3,1,4,0
1670,3,2,4,5,4,4,0
1671,3,3,4,7,3,6,0
1672,2,3,7,7,7,3,0
1673,1,1,6,3,1,8,0
1674,3,3,7,1,0,1,0
1675,2,2,7,1,4,7,0
1676,3,2,6,8,5,6,0
1677,1,1,2,3,0,5,0
1678,2,3,7,5,4,1,0
1679,3,1,2,6,3,6,0
1680,3,1,3,5,7,3,0
1681,3,2,3,4,7,1,0
1682,1,2,7,6,7,4,0
1683,3,1,5,5,7,8,0
1684,1,1,5,4,0,5,0
1685,3,1,0,3,6,4,0
1686,2,1,5,3,2,5,0
1687,1,1,3,1,7,3,0
1688,1,1,1,5,1,7,0
1689,3,2,0,3,7,6,0
1690,2,1,0,3,4,5,0
1691,0,1,2,6,7,7,0
1692,3,2,3,1,1,6,0
1693,3,4,7,7,5,3,0
1694,3,3,5,8,0,2,0
1695,3,3,0,2,6,6,0
1696,3,2,6,7,1,3,0
